,accuracy,loss,val_accuracy,val_loss
0,0.330357164144516,4.193042278289795,0.25,24554.70703125
1,0.3670635223388672,1.4111794233322144,0.2901785969734192,4.76324462890625
2,0.4136905074119568,1.3122659921646118,0.3169642984867096,1.377612829208374
3,0.4285714626312256,1.2308117151260376,0.28125,1.3751946687698364
4,0.4424603283405304,1.2309941053390503,0.4151785969734192,1.266209363937378
5,0.4489087462425232,1.208931565284729,0.361607164144516,1.2687175273895264
6,0.4965278208255768,1.122767448425293,0.3883928656578064,1.2418018579483032
7,0.5099206566810608,1.1261008977890015,0.3348214328289032,2.9846765995025635
8,0.4940476417541504,1.1337100267410278,0.4196428656578064,1.315191626548767
9,0.5158730745315552,1.0886268615722656,0.535714328289032,7.682697296142578
10,0.5545635223388672,1.049936056137085,0.4732142984867096,1.6065396070480347
11,0.5729166865348816,1.0160541534423828,0.4732142984867096,1.205133318901062
12,0.5739087462425232,1.001181721687317,0.4330357313156128,1.7942250967025757
13,0.6041666865348816,0.9713985323905945,0.4508928656578064,6.220563888549805
14,0.6071428656578064,0.9710490107536316,0.424107164144516,4.028935432434082
15,0.6324405074119568,0.9158977270126343,0.4285714626312256,1.6868555545806885
16,0.6254960894584656,0.9209354519844055,0.5223214626312256,12.905818939208984
17,0.651289701461792,0.8391203284263611,0.4910714626312256,16.145469665527344
18,0.6651785969734192,0.8100691437721252,0.4732142984867096,2.6526360511779785
19,0.6835317611694336,0.7798371315002441,0.660714328289032,1.079365611076355
20,0.6989087462425232,0.7593861818313599,0.6428571939468384,1.04603910446167
21,0.7202381491661072,0.7075536251068115,0.6383928656578064,1.6008669137954712
22,0.7435516119003296,0.6600706577301025,0.5848214626312256,4.042420864105225
23,0.7291666865348816,0.6864839792251587,0.7410714626312256,1.3048967123031616
24,0.7301587462425232,0.6908853054046631,0.5491071939468384,1.5025700330734253
25,0.7673611640930176,0.6270883083343506,0.5178571939468384,4.172642230987549
26,0.7708333730697632,0.5838242769241333,0.6785714626312256,1.2077727317810059
27,0.802579402923584,0.5227816104888916,0.7053571939468384,0.8602663278579712
28,0.7876984477043152,0.5385038256645203,0.7142857313156128,0.8273544907569885
29,0.8055555820465088,0.5153916478157043,0.7142857313156128,1.3009905815124512
30,0.828869104385376,0.46454787254333496,0.754464328289032,2.9510979652404785
31,0.8278770446777344,0.4483046531677246,0.6651785969734192,9.870116233825684
32,0.843254029750824,0.42695698142051697,0.7633928656578064,2.109597682952881
33,0.8670635223388672,0.3717367649078369,0.7008928656578064,2.6549203395843506
34,0.848214328289032,0.42045843601226807,0.7723214626312256,1.2928575277328491
35,0.8586310148239136,0.3825201392173767,0.816964328289032,0.9992432594299316
36,0.8839285969734192,0.321498841047287,0.7008928656578064,1.535165548324585
37,0.876984179019928,0.3233951926231384,0.7723214626312256,0.9605767726898193
38,0.8809524178504944,0.3223656117916107,0.7187500596046448,2.548560857772827
39,0.8943452835083008,0.2912137508392334,0.7410714626312256,1.5893590450286865
40,0.8943452835083008,0.273021936416626,0.7098214626312256,1.715455412864685
41,0.9027778506278992,0.2612893581390381,0.7276785969734192,1.6711061000823975
42,0.8943452835083008,0.2887367010116577,0.7366071939468384,3.115804433822632
43,0.9017857909202576,0.2658287584781647,0.65625,6.0965471267700195
44,0.9260913133621216,0.22571907937526703,0.7678571939468384,0.9925609230995178
45,0.9365079998970032,0.18669241666793823,0.7767857313156128,1.2804924249649048
46,0.9379960894584656,0.17616523802280426,0.785714328289032,1.4512407779693604
47,0.9414682984352112,0.16787341237068176,0.785714328289032,2.1595427989959717
48,0.9305555820465088,0.19250617921352386,0.7991071939468384,0.9607365727424622
49,0.9384921193122864,0.19255878031253815,0.8214285969734192,0.9102650284767151
50,0.9404762387275696,0.16067098081111908,0.8303571939468384,0.5796350836753845
51,0.9652778506278992,0.11782517284154892,0.7633928656578064,2.947625160217285
52,0.9593254327774048,0.11845812946557999,0.7410714626312256,1.7464520931243896
53,0.9360119700431824,0.18444158136844635,0.8080357313156128,1.3970264196395874
54,0.9409722685813904,0.16943779587745667,0.7946428656578064,0.6839106678962708
55,0.9494048357009888,0.15461410582065582,0.7901785969734192,1.3739172220230103
56,0.9548611640930176,0.124141626060009,0.8660714626312256,0.8513408899307251
57,0.9702381491661072,0.0886567234992981,0.8883929252624512,0.40933236479759216
58,0.9409722685813904,0.15812571346759796,0.6383928656578064,1.4591854810714722
59,0.930059552192688,0.19250796735286713,0.7767857313156128,2.9641175270080566
60,0.9583333730697632,0.11928247660398483,0.7946428656578064,1.4292837381362915
61,0.9533730745315552,0.1379888504743576,0.7142857313156128,3.5353784561157227
62,0.9623016715049744,0.10949266701936722,0.8080357313156128,1.1470564603805542
63,0.9722222685813904,0.09598428010940552,0.8571429252624512,0.5280410647392273
64,0.9811508655548096,0.059856709092855453,0.8660714626312256,0.4993732273578644
65,0.9742063879966736,0.06494131684303284,0.8571429252624512,0.6321433782577515
66,0.968254029750824,0.0853034108877182,0.7633928656578064,4.317887783050537
67,0.973214328289032,0.07497058808803558,0.8437500596046448,0.7794932126998901
68,0.9761905074119568,0.0781840905547142,0.8035714626312256,2.2843902111053467
69,0.9712302088737488,0.0856763944029808,0.8214285969734192,3.127995729446411
