,loss,accuracy,val_loss,val_accuracy
0,1.5210453271865845,0.3110119104385376,1.6364891529083252,0.25
1,1.2404545545578003,0.421627014875412,2.0224738121032715,0.25
2,1.2478828430175781,0.427579402923584,1.856081247329712,0.25
3,1.1866306066513062,0.4642857313156128,2.439891815185547,0.25
4,1.1415354013442993,0.4871031939983368,1.8028252124786377,0.3035714328289032
5,1.1202359199523926,0.5074405074119568,1.2780061960220337,0.4017857313156128
6,1.0915428400039673,0.5317460894584656,2.0006282329559326,0.3526785969734192
7,1.0845863819122314,0.5168651342391968,1.3918176889419556,0.5580357313156128
8,1.060995101928711,0.5421627163887024,1.1940128803253174,0.4955357313156128
9,1.0051714181900024,0.5610119104385376,1.8166747093200684,0.5267857313156128
10,0.998020589351654,0.5783730745315552,0.998054563999176,0.6160714626312256
11,0.985210120677948,0.5947421193122864,1.096903681755066,0.5848214626312256
12,0.9688041806221008,0.6076388955116272,3.8226146697998047,0.3482142984867096
13,0.9208965301513672,0.6170635223388672,1.917852759361267,0.4107142984867096
14,0.8689645528793335,0.6408730745315552,1.849395990371704,0.3839285969734192
15,0.8609741926193237,0.658234179019928,1.4134467840194702,0.5089285969734192
16,0.8269972801208496,0.6706349849700928,6.099340438842773,0.3080357313156128
17,0.7828665375709534,0.7043651342391968,1.6131640672683716,0.4464285969734192
18,0.7168335914611816,0.72817462682724,1.9121944904327393,0.4955357313156128
19,0.7384475469589233,0.7132936716079712,1.5636135339736938,0.486607164144516
20,0.6389029026031494,0.7614087462425232,2.0659191608428955,0.455357164144516
21,0.680340051651001,0.7529762387275696,2.0893797874450684,0.4687500298023224
22,0.635067343711853,0.7559524178504944,2.2906577587127686,0.4062500298023224
23,0.5939981341362,0.783234179019928,2.499067783355713,0.3437500298023224
24,0.5728840827941895,0.7926587462425232,1.4210747480392456,0.5178571939468384
25,0.558904230594635,0.7911706566810608,1.5593239068984985,0.4910714626312256
26,0.5233882069587708,0.8030754327774048,0.6907301545143127,0.7633928656578064
27,0.5122271180152893,0.8154762387275696,1.9045697450637817,0.566964328289032
28,0.4354158341884613,0.8511905074119568,0.9745333790779114,0.7053571939468384
29,0.4328813850879669,0.8472222685813904,1.1963984966278076,0.6875000596046448
30,0.36631616950035095,0.8725199103355408,6.892996788024902,0.28125
31,0.39440643787384033,0.8541666865348816,1.2399697303771973,0.6651785969734192
32,0.4191356301307678,0.8447421193122864,0.9695310592651367,0.7008928656578064
33,0.3685353994369507,0.8680555820465088,0.8832414746284485,0.6830357313156128
34,0.33819103240966797,0.8824405074119568,1.415246844291687,0.598214328289032
35,0.28844255208969116,0.898809552192688,2.8741183280944824,0.5446428656578064
36,0.2402886301279068,0.920138955116272,0.9386087656021118,0.6741071939468384
37,0.24184277653694153,0.9136905074119568,0.828217089176178,0.7589285969734192
38,0.2498815357685089,0.9146825671195984,1.6764472723007202,0.6205357313156128
39,0.2502860724925995,0.9181548357009888,0.6945585012435913,0.7901785969734192
40,0.22191515564918518,0.9236111640930176,0.8671581149101257,0.691964328289032
41,0.22785338759422302,0.9255952835083008,1.0391557216644287,0.7053571939468384
42,0.23748838901519775,0.9186508655548096,0.8259945511817932,0.7321428656578064
43,0.23229892551898956,0.9216270446777344,0.9297610521316528,0.7410714626312256
44,0.20912975072860718,0.9290674924850464,0.8592127561569214,0.7410714626312256
45,0.23718851804733276,0.9196429252624512,9.72157096862793,0.3080357313156128
46,0.1860336810350418,0.9409722685813904,13.330486297607422,0.4776785969734192
47,0.1508115977048874,0.9503968954086304,0.6930602192878723,0.785714328289032
48,0.19651468098163605,0.9310516119003296,0.719380259513855,0.7812500596046448
49,0.12215618044137955,0.9593254327774048,0.5545225143432617,0.7991071939468384
50,0.11276266723871231,0.9672619700431824,1.1712450981140137,0.7276785969734192
51,0.14795701205730438,0.9518849849700928,0.6140870451927185,0.8125000596046448
52,0.10433189570903778,0.9647818207740784,0.7832117676734924,0.7812500596046448
53,0.17049112915992737,0.9439484477043152,1.0158905982971191,0.723214328289032
54,0.13100270926952362,0.953869104385376,0.7291285395622253,0.7589285969734192
55,0.12446147948503494,0.9558532238006592,0.8330177068710327,0.7678571939468384
56,0.14227508008480072,0.9508929252624512,2.284228801727295,0.5267857313156128
57,0.13404832780361176,0.9568452835083008,0.8137440085411072,0.7366071939468384
58,0.11616674065589905,0.961309552192688,0.8500074148178101,0.7767857313156128
59,0.11852508038282394,0.9623016715049744,1.7929952144622803,0.6696428656578064
60,0.08857579529285431,0.968254029750824,0.6903208494186401,0.7901785969734192
61,0.09653022885322571,0.9687500596046448,1.6491707563400269,0.6517857313156128
62,0.060083355754613876,0.9811508655548096,1.5824276208877563,0.6651785969734192
63,0.1022731363773346,0.9652778506278992,2.395634889602661,0.6205357313156128
64,0.12356528639793396,0.9593254327774048,0.8949659466743469,0.723214328289032
65,0.0811425969004631,0.9747024178504944,0.8153716325759888,0.8392857313156128
66,0.10477637499570847,0.9692460894584656,0.7898351550102234,0.7500000596046448
67,0.10982177406549454,0.9672619700431824,0.5612809062004089,0.848214328289032
68,0.07501742988824844,0.9747024178504944,0.95476233959198,0.7142857313156128
69,0.12647008895874023,0.9642857909202576,0.6782808899879456,0.7991071939468384
