,loss,accuracy,val_loss,val_accuracy
0,1.697933554649353,0.2638888955116272,1343369773056.0,0.25
1,1.3719561100006104,0.3149801790714264,196092.703125,0.25
2,1.3051704168319702,0.3705357313156128,882.8323364257812,0.3080357313156128
3,1.2867763042449951,0.3908730447292328,1.7877181768417358,0.2544642984867096
4,1.2183334827423096,0.4320436716079712,1.7863545417785645,0.2946428656578064
5,1.2056307792663574,0.4484127163887024,1.1989178657531738,0.4464285969734192
6,1.1480215787887573,0.4751984477043152,1.4459948539733887,0.4821428656578064
7,1.1785662174224854,0.4627976417541504,2.083897829055786,0.4330357313156128
8,1.1564170122146606,0.4632936716079712,27.482879638671875,0.4107142984867096
9,1.164328694343567,0.4786706566810608,3.2810895442962646,0.5133928656578064
10,1.145512580871582,0.4642857313156128,2.0784428119659424,0.5491071939468384
11,1.145371437072754,0.4871031939983368,1.1109963655471802,0.53125
12,1.1158443689346313,0.4980159103870392,3.1171388626098633,0.53125
13,1.1243343353271484,0.4905754327774048,7.2787017822265625,0.3883928656578064
14,1.120969533920288,0.4975198805332184,4.423139572143555,0.5
15,1.1138324737548828,0.4856151044368744,1.2697362899780273,0.4375000298023224
16,1.1067811250686646,0.5049603581428528,1.5166743993759155,0.5133928656578064
17,1.0997600555419922,0.4970238506793976,4.905149459838867,0.5089285969734192
18,1.1021980047225952,0.5039682984352112,32.05327606201172,0.4910714626312256
19,1.065920114517212,0.5198413133621216,14.164579391479492,0.5625
20,1.0682754516601562,0.543154776096344,1.524818778038025,0.4955357313156128
21,1.0801969766616821,0.5183532238006592,13.492545127868652,0.4196428656578064
22,1.0491219758987427,0.5337302088737488,6.331342697143555,0.53125
23,1.0492337942123413,0.5272817611694336,1.2172695398330688,0.5535714626312256
24,1.1117161512374878,0.5079365372657776,20.919591903686523,0.5401785969734192
25,1.0889164209365845,0.5208333730697632,2.6008141040802,0.53125
26,1.052293062210083,0.5307539701461792,2.005782127380371,0.5401785969734192
27,1.0171308517456055,0.5580357313156128,4.239387512207031,0.59375
28,1.0206888914108276,0.560019850730896,1.2454142570495605,0.5446428656578064
29,0.9991217255592346,0.5654762387275696,1.2717115879058838,0.4330357313156128
30,0.9952770471572876,0.5659722685813904,5.233368873596191,0.5089285969734192
31,0.9596619009971619,0.5848214626312256,6.805163383483887,0.5580357313156128
32,0.9450494050979614,0.5972222685813904,7.653154373168945,0.4151785969734192
33,0.928430438041687,0.5897817611694336,1.413742184638977,0.566964328289032
34,0.9012395143508911,0.6165674924850464,71.32862854003906,0.2455357313156128
35,0.931416392326355,0.6011905074119568,6.313375473022461,0.4642857313156128
36,0.8774531483650208,0.6349206566810608,3.7538933753967285,0.5535714626312256
37,0.841090977191925,0.6403770446777344,1.095652461051941,0.5714285969734192
38,0.8657921552658081,0.6259921193122864,65.58157348632812,0.4017857313156128
39,0.8179211616516113,0.655754029750824,1.2372797727584839,0.5892857313156128
40,0.8031997084617615,0.6547619700431824,27.37626838684082,0.5089285969734192
41,0.8021000623703003,0.6696429252624512,1.1693310737609863,0.625
42,0.7769124507904053,0.6770833730697632,1.0856034755706787,0.59375
43,0.8020927309989929,0.6602182984352112,5.7627129554748535,0.455357164144516
44,0.7604456543922424,0.67509925365448,0.9599459171295166,0.629464328289032
45,0.8402962684631348,0.6284722685813904,2.430492877960205,0.4330357313156128
46,0.8249861001968384,0.6493055820465088,0.95346599817276,0.625
47,0.768782913684845,0.6746032238006592,4.868906497955322,0.4821428656578064
48,0.7644723653793335,0.689484179019928,19.392478942871094,0.4642857313156128
49,0.707295298576355,0.6984127163887024,1.1636581420898438,0.59375
50,0.6824957728385925,0.7162699103355408,1.168973684310913,0.65625
51,0.6773176789283752,0.7261905074119568,30.124980926513672,0.5267857313156128
52,0.6012240052223206,0.7504960894584656,6.806319713592529,0.5580357313156128
53,0.6091279983520508,0.7614087462425232,8.59885311126709,0.5446428656578064
54,0.591931939125061,0.756944477558136,3.578746795654297,0.5401785969734192
55,0.5581942200660706,0.7733135223388672,1.058359146118164,0.7142857313156128
56,0.5665011405944824,0.7668651342391968,5.509300708770752,0.5625
57,0.6102145910263062,0.7619048357009888,0.7988764643669128,0.6875000596046448
58,0.5520563721656799,0.7886905074119568,23.762929916381836,0.4821428656578064
59,0.5226914882659912,0.8060516119003296,2.9992516040802,0.59375
60,0.5215883255004883,0.7966270446777344,17.213777542114258,0.4598214626312256
61,0.4886518716812134,0.8090278506278992,0.6473960280418396,0.7500000596046448
62,0.49822455644607544,0.8040674924850464,0.6335750818252563,0.7946428656578064
63,0.47964102029800415,0.8125000596046448,9.347875595092773,0.598214328289032
64,0.49952924251556396,0.8045635223388672,25.59724998474121,0.5446428656578064
65,0.4535541236400604,0.8229166865348816,4.01065731048584,0.7276785969734192
66,0.4104478359222412,0.848214328289032,5.758987903594971,0.65625
67,0.42539268732070923,0.8343254327774048,0.9184176325798035,0.7321428656578064
68,0.4465084671974182,0.8244048357009888,213.55186462402344,0.4375000298023224
69,0.46460872888565063,0.8214285969734192,4.068558692932129,0.598214328289032
