,accuracy,loss,val_accuracy,val_loss
0,0.3854166865348816,1.3018383979797363,0.25,1.4271680116653442
1,0.4523809850215912,1.19290292263031,0.25,1.6187440156936646
2,0.4821428954601288,1.1478427648544312,0.2544642984867096,1.7303563356399536
3,0.5426587462425232,1.0693590641021729,0.3482142984867096,1.5240474939346313
4,0.5535714626312256,1.0236090421676636,0.2946428656578064,1.651476502418518
5,0.5992063879966736,0.9964171051979065,0.3883928656578064,1.5983178615570068
6,0.5972222685813904,0.9574697613716125,0.392857164144516,1.801584243774414
7,0.6329365372657776,0.919917106628418,0.2633928656578064,11.502625465393066
8,0.6418651342391968,0.9069871306419373,0.5892857313156128,1.4329489469528198
9,0.6731151342391968,0.855640709400177,0.566964328289032,3.0329554080963135
10,0.6592262387275696,0.8529311418533325,0.53125,2.7246806621551514
11,0.6686508059501648,0.8193978667259216,0.3526785969734192,2.7040343284606934
12,0.69692462682724,0.7850974798202515,0.455357164144516,2.444465160369873
13,0.7271825671195984,0.7206287384033203,0.598214328289032,1.373012900352478
14,0.740079402923584,0.6749887466430664,0.6071428656578064,1.4365127086639404
15,0.7504960894584656,0.6780949234962463,0.6428571939468384,1.0298372507095337
16,0.7619048357009888,0.6348275542259216,0.6205357313156128,3.31534743309021
17,0.7653770446777344,0.6255971789360046,0.6160714626312256,1.3869951963424683
18,0.776289701461792,0.5743401646614075,0.6785714626312256,1.5159894227981567
19,0.7986111640930176,0.5497477650642395,0.7633928656578064,1.809244155883789
20,0.8184524178504944,0.49318379163742065,0.5535714626312256,4.374358654022217
21,0.8184524178504944,0.4921647012233734,0.4419642984867096,7.067145347595215
22,0.8258929252624512,0.45541873574256897,0.5446428656578064,2.5680370330810547
23,0.8273810148239136,0.4671877920627594,0.8035714626312256,1.5109984874725342
24,0.8437500596046448,0.43668168783187866,0.6741071939468384,1.1164491176605225
25,0.8477182984352112,0.44749465584754944,0.7500000596046448,0.9548721313476562
26,0.8655754327774048,0.38470885157585144,0.6875000596046448,1.1746412515640259
27,0.857638955116272,0.4009537994861603,0.723214328289032,1.131583571434021
28,0.8839285969734192,0.3335231840610504,0.6160714626312256,2.501981019973755
29,0.89384925365448,0.3027634024620056,0.7946428656578064,0.7840271592140198
30,0.87202388048172,0.35583630204200745,0.6741071939468384,1.5274156332015991
31,0.8948413133621216,0.32007715106010437,0.5223214626312256,2.118274211883545
32,0.8998016119003296,0.29509520530700684,0.7321428656578064,0.9947316646575928
33,0.9166667461395264,0.2539367377758026,0.7633928656578064,1.0977919101715088
34,0.9136905074119568,0.2570495009422302,0.8035714626312256,0.7165257930755615
35,0.9206349849700928,0.2468159794807434,0.8437500596046448,0.4811707139015198
36,0.9027778506278992,0.3098326027393341,0.5,5.164256572723389
37,0.9246032238006592,0.22846277058124542,0.6473214626312256,2.396843910217285
38,0.9186508655548096,0.22924402356147766,0.5625,2.1650218963623047
39,0.9404762387275696,0.19508160650730133,0.8750000596046448,0.5669072270393372
40,0.9365079998970032,0.18756143748760223,0.8035714626312256,0.6227090954780579
41,0.9375000596046448,0.1968812346458435,0.8258928656578064,0.6345396041870117
42,0.9449405074119568,0.16811902821063995,0.8437500596046448,0.7664560675621033
43,0.941964328289032,0.18161743879318237,0.7142857313156128,1.3374499082565308
44,0.9464285969734192,0.17605319619178772,0.8258928656578064,1.0145773887634277
45,0.9484127759933472,0.16817912459373474,0.8303571939468384,0.6484037637710571
46,0.932043731212616,0.2026384025812149,0.65625,1.2246835231781006
47,0.958829402923584,0.1450173258781433,0.8705357313156128,0.49793896079063416
48,0.9627977013587952,0.1384991854429245,0.848214328289032,0.678911030292511
49,0.9623016715049744,0.1281346082687378,0.8526785969734192,0.9140774607658386
50,0.9672619700431824,0.10948329418897629,0.7723214626312256,0.787029504776001
51,0.9593254327774048,0.13338980078697205,0.8571429252624512,0.4573613703250885
52,0.9697421193122864,0.10737856477499008,0.8392857313156128,0.46372881531715393
53,0.9751984477043152,0.09917318820953369,0.9375000596046448,0.3427019715309143
54,0.9697421193122864,0.11698971688747406,0.8750000596046448,0.41612547636032104
55,0.9697421193122864,0.11606548726558685,0.8928571939468384,0.5751618146896362
56,0.982638955116272,0.077022485435009,0.8973214626312256,0.6378331184387207
57,0.9652778506278992,0.12160328030586243,0.8125000596046448,0.5721815824508667
58,0.973214328289032,0.09906119853258133,0.754464328289032,1.1978371143341064
59,0.9836310148239136,0.06089051812887192,0.8883929252624512,0.39276397228240967
60,0.9687500596046448,0.1154872328042984,0.7678571939468384,0.8238314986228943
61,0.9781746864318848,0.08665845543146133,0.8839285969734192,0.3306194245815277
62,0.9791667461395264,0.08284375071525574,0.7098214626312256,1.2998957633972168
63,0.9885913133621216,0.05967741459608078,0.910714328289032,0.48374658823013306
64,0.9771825671195984,0.09054551273584366,0.8035714626312256,1.0073052644729614
65,0.9796627759933472,0.06781884282827377,0.9285714626312256,0.2627979815006256
66,0.985119104385376,0.05923238396644592,0.8928571939468384,0.5622065663337708
67,0.9866071939468384,0.05716032534837723,0.9241071939468384,0.32833877205848694
68,0.9871032238006592,0.0567694716155529,0.8705357313156128,0.6118620038032532
69,0.9836310148239136,0.062157902866601944,0.8750000596046448,0.5386899709701538
